artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Nucleo,Nuvolo,0.6666666666666666,2,2
M. Chat,Molli Chwat,0.6666666666666666,2,2
Barocci,Marco Ricci,0.6666666666666666,5,3
Barocci,Brock,0.6666666666666666,3,2
Bandit,Benito,0.6666666666666666,3,3
Šribar,Jisbar,0.6666666666666666,3,2
M. Chat,Marie F. Chant,0.6666666666666666,7,2
M. Chat,A. Chapelet,0.6666666666666666,5,2
Malicia,Juana Alicia,0.631578947368421,5,2
Mimbres,Mimi Forgues,0.631578947368421,3,2
Trixter,Brian Baxter,0.631578947368421,6,2
Malicia,Adam Malicki,0.631578947368421,7,3
Leagues,Lewis Teague,0.631578947368421,7,2
Leagues,Lea Ignatius,0.631578947368421,7,3
phoenix,Thomas Renix,0.631578947368421,6,2
Gnasher,Grace Rosher,0.631578947368421,6,2
Gnasher,Gene Walther,0.631578947368421,5,3
Gabette,Babette Thys,0.631578947368421,6,2
Frijns,Frans Hijmans,0.631578947368421,7,2
Frajtić,Ferenc Zajti,0.631578947368421,7,3
Alëxone,Alex Denonne,0.631578947368421,6,3
Droopy,Dirk Stoop,0.625,6,3
Knitta,Kiyoto Ota,0.625,6,3
Lavoye,Gavin Toye,0.625,5,2
Quench,Yun Benchu,0.625,5,3
Flagel,Ula Pregel,0.625,5,2
Flagel,Bill Nagel,0.625,4,2
Flagel,Paul Nagel,0.625,3,2
Madzoo,Magda Roos,0.625,3,3
Umetada,Petr Rada,0.625,5,2
Onesto,Orest Skop,0.625,5,3
Madzoo,Maud Brood,0.625,3,3
West 8,Webster,0.6153846153846154,3,2
Čimbur,Cimabue,0.6153846153846154,3,3
Navajo,Narvaez,0.6153846153846154,3,2
Nariño,Xaverio,0.6153846153846154,4,3
Nariño,Marione,0.6153846153846154,4,3
Nariño,Carillo,0.6153846153846154,2,2
Nariño,Marisol,0.6153846153846154,3,3
Fumero,Eumelos,0.6153846153846154,3,3
Mixtec,Mingote,0.6153846153846154,2,2
Flemish,Reishi,0.6153846153846154,4,3
Phlegm,Polemon,0.6153846153846154,4,3
Iatmul,Famulus,0.6153846153846154,4,3
Begović,Ivan Benković,0.6,6,2
Begović,Lujo Brigović,0.6,6,2
Begović,Vesko Gagović,0.6,7,2
Zugasti,Hugo Bastidas,0.6,7,3
Tripel,Trez,0.6,3,2
Tripel,Johann Trippel,0.6,8,2
Paulo Roberto Leal,Paulo Pedro Leal,0.8235294117647058,5,3
The New York Herald,Theodor Her,0.6,10,3
Charles Michelez,Charles Michel,0.9333333333333333,2,1
Regina Wilson,Reginald Wilson,0.9285714285714286,2,1
Josh Simpson,Joseph Simpson,0.9230769230769231,2,1
Cornelius Johnson,Cornelius W. Johnson,0.918918918918919,3,1
William C. Greene,William Greene,0.9032258064516129,3,1
Monogrammist CL,Monogrammist AC,0.9333333333333333,2,2
Monogrammist MS,Monogrammist WM,0.9333333333333333,2,2
Monogrammist MS,Monogrammist IM,0.9333333333333333,2,2
Jacques Gondoin,Jacques Godin,0.9285714285714286,2,2
Andries Grill,Andreas Grill,0.9230769230769231,2,2
John Frederick Herring,"John Frederick Herring, Jr.",0.8979591836734694,5,1
